#     WAVE         LUM1         LUM10        LUM100      LUM1000      LUM5000     LUM10000
      3627.26    0.0272940    0.0113122  0.000969563  0.000115378  1.73783e-05  8.48149e-06
      3628.10    0.0273297    0.0113647  0.000975112  0.000118110  1.77559e-05  8.70046e-06
      3628.93    0.0272536    0.0113782  0.000977884  0.000117774  1.71189e-05  8.35473e-06
      3629.77    0.0271604    0.0113095  0.000970469  0.000112989  1.58694e-05  7.68678e-06
      3630.60    0.0271566    0.0112291  0.000957899  0.000104938  1.39807e-05  6.59074e-06
      3631.44    0.0272028    0.0111607  0.000946286  9.69287e-05  1.22731e-05  5.64514e-06
      3632.28    0.0272271    0.0111310  0.000939892  9.15274e-05  1.13026e-05  5.15824e-06
      3633.11    0.0271724    0.0111652  0.000940197  8.97859e-05  1.11131e-05  5.00899e-06
      3633.95    0.0270528    0.0111941  0.000948105  9.26711e-05  1.18306e-05  5.41711e-06
      3634.79    0.0270985    0.0112573  0.000957303  9.64571e-05  1.25147e-05  5.79479e-06
      3635.62    0.0270272    0.0112149  0.000961054  0.000100037  1.31834e-05  6.17383e-06
      3636.46    0.0267291    0.0110773  0.000954810  0.000102724  1.36900e-05  6.47119e-06
      3637.30    0.0263686    0.0109430  0.000942814  0.000104654  1.40901e-05  6.71749e-06
      3638.14    0.0262542    0.0109261  0.000936132  0.000106661  1.46415e-05  7.05315e-06
      3638.97    0.0263229    0.0109612  0.000942144  0.000109158  1.54970e-05  7.52005e-06
      3639.81    0.0263705    0.0110049  0.000950166  0.000111611  1.61521e-05  7.87751e-06
      3640.65    0.0263783    0.0110087  0.000955364  0.000112936  1.65172e-05  8.08196e-06
      3641.49    0.0264187    0.0109844  0.000955184  0.000112227  1.64275e-05  8.04587e-06
      3642.33    0.0265105    0.0109798  0.000950468  0.000109530  1.58953e-05  7.76419e-06
      3643.17    0.0265948    0.0110351  0.000944164  0.000105787  1.51176e-05  7.33511e-06
      3644.01    0.0265206    0.0110949  0.000938033  0.000102424  1.44218e-05  6.97325e-06
      3644.84    0.0263478    0.0110766  0.000936380  9.98895e-05  1.38803e-05  6.65285e-06
      3645.68    0.0262260    0.0110233  0.000936242  9.86977e-05  1.33304e-05  6.33942e-06
      3646.52    0.0261411    0.0109089  0.000935051  9.83330e-05  1.29189e-05  6.05179e-06
      3647.36    0.0261028    0.0108131  0.000932860  9.82445e-05  1.25570e-05  5.73997e-06
      3648.20    0.0261245    0.0108118  0.000931290  9.80600e-05  1.21806e-05  5.42623e-06
      3649.04    0.0261854    0.0108316  0.000931857  9.77683e-05  1.21315e-05  5.39691e-06
      3649.88    0.0262396    0.0108075  0.000933831  9.82507e-05  1.24368e-05  5.59994e-06
      3650.72    0.0262707    0.0108204  0.000936592  9.98527e-05  1.32117e-05  6.16134e-06
      3651.56    0.0262515    0.0108521  0.000939714  0.000102666  1.41418e-05  6.75927e-06
      3652.40    0.0261969    0.0108661  0.000943294  0.000106345  1.51819e-05  7.37825e-06
      3653.25    0.0261314    0.0108435  0.000948399  0.000109963  1.61471e-05  7.94071e-06
      3654.09    0.0260646    0.0108073  0.000956565  0.000112247  1.65540e-05  8.13430e-06
      3654.93    0.0260186    0.0108200  0.000958949  0.000113866  1.67408e-05  8.24062e-06
      3655.77    0.0260384    0.0108338  0.000954824  0.000114920  1.69157e-05  8.34841e-06
      3656.61    0.0260669    0.0108996  0.000950841  0.000116342  1.72055e-05  8.50465e-06
      3657.45    0.0260782    0.0109562  0.000948415  0.000118116  1.76909e-05  8.77027e-06
      3658.30    0.0260643    0.0109459  0.000949732  0.000119664  1.82294e-05  9.07342e-06
      3659.14    0.0260302    0.0108635  0.000956742  0.000120253  1.85308e-05  9.24271e-06
      3659.98    0.0259756    0.0107904  0.000959937  0.000120076  1.86953e-05  9.33926e-06
      3660.82    0.0258837    0.0107292  0.000953650  0.000118962  1.86153e-05  9.27122e-06
      3661.67    0.0258500    0.0107748  0.000945557  0.000117195  1.82928e-05  9.10659e-06
      3662.51    0.0258242    0.0108172  0.000937963  0.000115288  1.77140e-05  8.81001e-06
      3663.35    0.0258151    0.0108303  0.000934709  0.000113767  1.71261e-05  8.49716e-06
      3664.20    0.0258453    0.0108383  0.000938014  0.000112994  1.68143e-05  8.31892e-06
      3665.04    0.0258388    0.0108021  0.000942439  0.000112960  1.67061e-05  8.23378e-06
      3665.89    0.0257821    0.0107598  0.000943760  0.000113698  1.68682e-05  8.29947e-06
      3666.73    0.0257804    0.0107816  0.000940139  0.000113918  1.69338e-05  8.33330e-06
      3667.57    0.0257118    0.0107865  0.000932381  0.000113245  1.67406e-05  8.22114e-06
      3668.42    0.0256081    0.0107710  0.000925269  0.000111608  1.63054e-05  7.98724e-06
      3669.26    0.0255634    0.0107699  0.000921632  0.000109391  1.57841e-05  7.71416e-06
      3670.11    0.0256486    0.0108184  0.000919879  0.000107567  1.54366e-05  7.50403e-06
      3670.95    0.0257731    0.0109062  0.000925062  0.000108535  1.57352e-05  7.68959e-06
      3671.80    0.0258215    0.0109336  0.000932316  0.000111220  1.64201e-05  8.10553e-06
      3672.64    0.0257509    0.0109036  0.000938240  0.000113792  1.70414e-05  8.44137e-06
      3673.49    0.0255897    0.0107992  0.000941190  0.000115632  1.74186e-05  8.63962e-06
      3674.34    0.0254146    0.0106697  0.000940357  0.000116406  1.75240e-05  8.69384e-06
      3675.18    0.0252966    0.0105856  0.000935316  0.000115930  1.74161e-05  8.61830e-06
      3676.03    0.0252123    0.0105087  0.000924901  0.000114043  1.70934e-05  8.45210e-06
      3676.87    0.0253035    0.0105354  0.000913820  0.000110637  1.64933e-05  8.10012e-06
      3677.72    0.0252865    0.0105734  0.000908875  0.000107061  1.57253e-05  7.65476e-06
      3678.57    0.0252535    0.0105776  0.000906702  0.000103751  1.49337e-05  7.17740e-06
      3679.42    0.0252176    0.0105512  0.000906351  0.000101449  1.42546e-05  6.76157e-06
      3680.26    0.0251600    0.0105134  0.000906794  0.000100830  1.38686e-05  6.52786e-06
      3681.11    0.0250893    0.0104784  0.000905554  0.000102045  1.39835e-05  6.58765e-06
      3681.96    0.0251564    0.0105227  0.000905747  0.000104340  1.46718e-05  6.98139e-06
      3682.81    0.0252025    0.0105369  0.000908087  0.000106660  1.53076e-05  7.32619e-06
      3683.65    0.0252016    0.0105564  0.000910462  0.000108031  1.56801e-05  7.58314e-06
      3684.50    0.0251708    0.0105729  0.000911531  0.000107446  1.55848e-05  7.57608e-06
      3685.35    0.0251386    0.0105634  0.000909838  0.000104848  1.50409e-05  7.29557e-06
      3686.20    0.0251190    0.0105067  0.000904641  0.000101092  1.42141e-05  6.84124e-06
      3687.05    0.0250800    0.0104013  0.000897403  9.72828e-05  1.31655e-05  6.18370e-06
      3687.90    0.0250025    0.0103272  0.000888614  9.71878e-05  1.29499e-05  6.01888e-06
      3688.75    0.0250593    0.0104222  0.000883426  9.96858e-05  1.32872e-05  6.15972e-06
      3689.60    0.0251360    0.0105379  0.000884230  0.000103563  1.42269e-05  6.70212e-06
      3690.45    0.0251350    0.0105744  0.000890888  0.000107997  1.54600e-05  7.45375e-06
      3691.30    0.0250195    0.0105121  0.000901565  0.000112014  1.66320e-05  8.18936e-06
      3692.15    0.0248403    0.0104049  0.000912105  0.000114364  1.74415e-05  8.72993e-06
      3693.00    0.0247647    0.0103075  0.000910200  0.000114505  1.72992e-05  8.64685e-06
      3693.85    0.0247412    0.0103549  0.000904533  0.000114129  1.66585e-05  8.21699e-06
      3694.70    0.0245975    0.0104199  0.000898357  0.000113683  1.61911e-05  7.91220e-06
      3695.55    0.0244399    0.0103963  0.000893182  0.000112898  1.59453e-05  7.74622e-06
      3696.40    0.0243664    0.0103108  0.000891350  0.000111423  1.59679e-05  7.76551e-06
      3697.25    0.0243810    0.0102366  0.000893280  0.000109859  1.62756e-05  7.98351e-06
      3698.10    0.0243719    0.0101915  0.000895795  0.000110404  1.67962e-05  8.29814e-06
      3698.95    0.0243736    0.0102338  0.000904696  0.000114331  1.77015e-05  8.83180e-06
      3699.81    0.0244517    0.0103232  0.000914495  0.000119655  1.82961e-05  9.09762e-06
      3700.66    0.0245992    0.0104457  0.000922770  0.000123876  1.84925e-05  9.18984e-06
      3701.51    0.0245914    0.0104957  0.000926711  0.000124762  1.82096e-05  9.04081e-06
      3702.36    0.0243601    0.0104224  0.000921533  0.000121573  1.75085e-05  8.66668e-06
      3703.22    0.0239749    0.0102237  0.000904396  0.000114777  1.64319e-05  8.07857e-06
      3704.07    0.0234481   0.00987192  0.000881046  0.000104995  1.47555e-05  7.08358e-06
      3704.92    0.0230025   0.00954335  0.000858765  9.68462e-05  1.33578e-05  6.34903e-06
      3705.77    0.0228624   0.00943225  0.000851904  9.19730e-05  1.21847e-05  5.65946e-06
      3706.63    0.0229790   0.00951313  0.000860132  9.20938e-05  1.16866e-05  5.36150e-06
      3707.48    0.0232716   0.00969953  0.000877486  9.50670e-05  1.16600e-05  5.31975e-06
      3708.33    0.0235611   0.00988929  0.000894121  9.85212e-05  1.18610e-05  5.38301e-06
      3709.19    0.0236623    0.0100009  0.000899633  0.000101238  1.22244e-05  5.54825e-06
      3710.04    0.0236272   0.00998701  0.000886839  0.000102194  1.27185e-05  5.85494e-06
      3710.90    0.0233373   0.00978657  0.000865647  0.000101855  1.38164e-05  6.58857e-06
      3711.75    0.0230116   0.00958323  0.000849790  0.000101614  1.49374e-05  7.32723e-06
      3712.61    0.0227520   0.00943525  0.000844251  0.000103366  1.61561e-05  8.08139e-06
      3713.46    0.0226601   0.00940931  0.000851077  0.000107695  1.73112e-05  8.72946e-06
      3714.32    0.0227873   0.00952996  0.000872406  0.000113594  1.81000e-05  9.10918e-06
      3715.17    0.0231107   0.00976489  0.000908785  0.000119256  1.82838e-05  9.12043e-06
      3716.03    0.0235469    0.0100688  0.000947052  0.000124182  1.79850e-05  8.78585e-06
      3716.88    0.0238516    0.0103452  0.000981173  0.000128054  1.73152e-05  8.32600e-06
      3717.74    0.0238941    0.0104625  0.000999701  0.000128514  1.61621e-05  7.60773e-06
      3718.59    0.0238864    0.0104498  0.000997100  0.000125157  1.45471e-05  6.63647e-06
      3719.45    0.0237412    0.0103156  0.000965569  0.000117939  1.27326e-05  5.61939e-06
      3720.31    0.0233487    0.0100536  0.000910632  0.000107409  1.10119e-05  4.72900e-06
      3721.17    0.0227946   0.00968229  0.000854808  9.52962e-05  9.65428e-06  4.04415e-06
      3722.02    0.0224075   0.00937476  0.000820230  8.71517e-05  9.47059e-06  4.05102e-06
      3722.88    0.0223245   0.00922138  0.000808697  8.58064e-05  1.04115e-05  4.61203e-06
      3723.74    0.0224731   0.00923985  0.000822117  9.14107e-05  1.19576e-05  5.41664e-06
      3724.59    0.0227545   0.00948624  0.000866648  0.000100777  1.35610e-05  6.25087e-06
      3725.45    0.0229935   0.00983384  0.000926128  0.000110619  1.47706e-05  6.87415e-06
      3726.31    0.0231159    0.0101014  0.000984247  0.000117718  1.52065e-05  7.10013e-06
      3727.17    0.0232375    0.0102123   0.00103872  0.000119956  1.47250e-05  6.89867e-06
      3728.03    0.0235309    0.0103473   0.00108338  0.000119107  1.40331e-05  6.49939e-06
      3728.89    0.0237648    0.0104340   0.00110168  0.000120531  1.40654e-05  6.49324e-06
      3729.74    0.0238503    0.0104930   0.00110165  0.000122144  1.42906e-05  6.59817e-06
      3730.60    0.0237879    0.0104586   0.00108543  0.000122115  1.42791e-05  6.57445e-06
      3731.46    0.0235272    0.0102868   0.00104180  0.000118751  1.38334e-05  6.33521e-06
      3732.32    0.0231037   0.00998718  0.000970694  0.000110905  1.27837e-05  5.77847e-06
      3733.18    0.0226342   0.00961424  0.000892980  9.88400e-05  1.10900e-05  4.85435e-06
      3734.04    0.0220445   0.00922324  0.000835624  8.66215e-05  9.69169e-06  4.18202e-06
      3734.90    0.0215865   0.00893252  0.000791988  7.77827e-05  8.55035e-06  3.57049e-06
      3735.76    0.0215138   0.00888062  0.000778605  7.46519e-05  8.02524e-06  3.34851e-06
      3736.62    0.0217772   0.00906319  0.000802079  7.69604e-05  8.18543e-06  3.40845e-06
      3737.48    0.0222549   0.00939216  0.000851158  8.47368e-05  9.09745e-06  3.81599e-06
      3738.34    0.0228312   0.00977410  0.000916861  9.64525e-05  1.04898e-05  4.48040e-06
      3739.20    0.0234124    0.0101508  0.000999851  0.000109201  1.19359e-05  5.19206e-06
      3740.06    0.0238319    0.0104623   0.00109545  0.000121008  1.36318e-05  6.13074e-06
      3740.92    0.0240865    0.0106563   0.00116182  0.000128449  1.45899e-05  6.60557e-06
      3741.79    0.0242057    0.0107795   0.00121805  0.000131159  1.47711e-05  6.74110e-06
      3742.65    0.0242003    0.0108189   0.00125056  0.000129701  1.41575e-05  6.38116e-06
      3743.51    0.0240695    0.0107896   0.00125654  0.000126020  1.32147e-05  5.83300e-06
      3744.37    0.0239050    0.0107135   0.00123916  0.000121387  1.21833e-05  5.24259e-06
      3745.23    0.0238001    0.0106001   0.00120349  0.000116053  1.11286e-05  4.62805e-06
      3746.10    0.0236488    0.0104388   0.00115326  0.000110488  1.05454e-05  4.38007e-06
      3746.96    0.0234091    0.0102572   0.00107037  0.000104458  1.00941e-05  4.20975e-06
      3747.82    0.0228698   0.00994228  0.000993487  9.62045e-05  9.41916e-06  3.93949e-06
      3748.68    0.0221545   0.00954781  0.000910529  8.72774e-05  8.77971e-06  3.72221e-06
      3749.55    0.0213928   0.00912531  0.000834791  7.95213e-05  8.59176e-06  3.72660e-06
      3750.41    0.0208076   0.00878213  0.000784344  7.61119e-05  9.10161e-06  4.05036e-06
      3751.28    0.0206339   0.00865329  0.000769107  7.94347e-05  1.03311e-05  4.72254e-06
      3752.14    0.0209746   0.00883156  0.000786298  8.87153e-05  1.20903e-05  5.68696e-06
      3753.00    0.0214706   0.00916135  0.000829498  0.000101388  1.36819e-05  6.47379e-06
      3753.87    0.0219275   0.00954055  0.000919022  0.000114298  1.49353e-05  7.09183e-06
      3754.73    0.0222296   0.00985087   0.00101178  0.000125875  1.61824e-05  7.70021e-06
      3755.60    0.0224774    0.0100735   0.00109851  0.000134271  1.68208e-05  7.92894e-06
      3756.46    0.0226617    0.0102220   0.00118185  0.000137479  1.63986e-05  7.57832e-06
      3757.33    0.0227227    0.0102857   0.00125400  0.000134824  1.49573e-05  6.75629e-06
      3758.19    0.0226448    0.0102258   0.00129685  0.000127963  1.31033e-05  5.81523e-06
      3759.06    0.0225080    0.0100952   0.00133602  0.000121060  1.17932e-05  5.08262e-06
      3759.92    0.0222940   0.00997959   0.00135829  0.000118634  1.17206e-05  5.20195e-06
      3760.79    0.0221192   0.00992796   0.00136068  0.000119670  1.23550e-05  5.52135e-06
      3761.65    0.0221281   0.00999825   0.00135636  0.000122555  1.30218e-05  5.86713e-06
      3762.52    0.0224720    0.0101740   0.00135036  0.000125105  1.33007e-05  5.99952e-06
      3763.39    0.0229620    0.0103493   0.00133511  0.000126755  1.32550e-05  5.91355e-06
      3764.25    0.0232231    0.0104175   0.00130412  0.000127990  1.31915e-05  5.80531e-06
      3765.12    0.0231758    0.0104017   0.00126887  0.000128094  1.31518e-05  5.78506e-06
      3765.99    0.0228772    0.0102389   0.00119798  0.000125635  1.30571e-05  5.74610e-06
      3766.86    0.0224647    0.0100247   0.00111746  0.000120772  1.28638e-05  5.64260e-06
      3767.72    0.0219714   0.00977591   0.00104236  0.000114605  1.27334e-05  5.66543e-06
      3768.59    0.0214181   0.00944784  0.000957739  0.000108233  1.27865e-05  5.86340e-06
      3769.46    0.0207612   0.00904443  0.000876662  0.000101644  1.29701e-05  6.17189e-06
      3770.33    0.0200229   0.00862214  0.000813701  9.55919e-05  1.32266e-05  6.50387e-06
      3771.19    0.0194068   0.00828507  0.000764324  9.25475e-05  1.36506e-05  6.84987e-06
      3772.06    0.0193620   0.00826199  0.000746071  9.48428e-05  1.44223e-05  7.30885e-06
      3772.93    0.0199057   0.00857718  0.000785247  0.000100705  1.51867e-05  7.57801e-06
      3773.80    0.0206107   0.00897454  0.000853314  0.000108121  1.57953e-05  7.78978e-06
      3774.67    0.0213065   0.00936327  0.000926627  0.000114839  1.60658e-05  7.81447e-06
      3775.54    0.0218635   0.00968350   0.00101561  0.000120435  1.61026e-05  7.73024e-06
      3776.41    0.0222466   0.00992966   0.00110929  0.000125792  1.61035e-05  7.66260e-06
      3777.28    0.0225149    0.0101438   0.00119025  0.000131715  1.61764e-05  7.66827e-06
      3778.15    0.0227384    0.0103633   0.00127326  0.000137526  1.62794e-05  7.71422e-06
      3779.02    0.0227887    0.0105085   0.00135199  0.000143411  1.66897e-05  7.90838e-06
      3779.89    0.0228139    0.0106267   0.00140652  0.000150091  1.71991e-05  8.11563e-06
      3780.76    0.0228864    0.0107515   0.00146119  0.000155522  1.76407e-05  8.32314e-06
      3781.63    0.0229523    0.0108390   0.00149781  0.000159311  1.79953e-05  8.47980e-06
      3782.50    0.0230318    0.0109066   0.00152232  0.000161847  1.82335e-05  8.57896e-06
      3783.37    0.0230986    0.0109496   0.00154339  0.000163635  1.83203e-05  8.63148e-06
      3784.24    0.0230762    0.0109285   0.00155854  0.000164386  1.81816e-05  8.59960e-06
      3785.11    0.0230095    0.0108659   0.00156493  0.000162419  1.76360e-05  8.33407e-06
      3785.98    0.0231167    0.0108212   0.00156146  0.000156673  1.63604e-05  7.65327e-06
      3786.86    0.0231250    0.0107323   0.00154727  0.000149014  1.50913e-05  6.95206e-06
      3787.73    0.0230551    0.0106864   0.00152216  0.000141881  1.41114e-05  6.35618e-06
      3788.60    0.0229592    0.0106539   0.00149639  0.000136874  1.34054e-05  5.92330e-06
      3789.47    0.0228017    0.0105889   0.00146696  0.000134279  1.31092e-05  5.74687e-06
      3790.35    0.0225434    0.0104759   0.00142705  0.000133624  1.32699e-05  5.85925e-06
      3791.22    0.0222228    0.0103324   0.00137819  0.000133936  1.36325e-05  6.13892e-06
      3792.09    0.0219461    0.0101668   0.00133280  0.000133371  1.38407e-05  6.35227e-06
      3792.96    0.0218095   0.00998168   0.00125358  0.000130763  1.37699e-05  6.40679e-06
      3793.84    0.0217392   0.00983639   0.00117961  0.000124387  1.32634e-05  6.10006e-06
      3794.71    0.0215252   0.00971912   0.00108825  0.000116667  1.27835e-05  5.80671e-06
      3795.59    0.0210618   0.00944864  0.000988064  0.000108260  1.23488e-05  5.58730e-06
      3796.46    0.0203146   0.00902180  0.000897535  9.94099e-05  1.19163e-05  5.42826e-06
      3797.34    0.0193949   0.00852828  0.000821853  9.07275e-05  1.14401e-05  5.26918e-06
      3798.21    0.0186115   0.00804983  0.000755275  8.39030e-05  1.09263e-05  5.05621e-06
      3799.08    0.0183271   0.00781654  0.000721163  8.14484e-05  1.06351e-05  4.95357e-06
      3799.96    0.0187784   0.00804441  0.000742134  8.57770e-05  1.11588e-05  5.12500e-06
      3800.83    0.0196473   0.00850385  0.000791834  9.60489e-05  1.24629e-05  5.75392e-06
      3801.71    0.0206137   0.00906294  0.000872051  0.000108348  1.37400e-05  6.33896e-06
      3802.58    0.0212745   0.00951906  0.000977144  0.000120504  1.49591e-05  6.91442e-06
      3803.46    0.0216852   0.00984427   0.00108062  0.000131177  1.59351e-05  7.37615e-06
      3804.34    0.0220222    0.0100858   0.00117030  0.000139222  1.64247e-05  7.58905e-06
      3805.21    0.0222477    0.0102428   0.00126268  0.000143773  1.64287e-05  7.58913e-06
